"","state","b0","b1","ucb","curr.r","curr.emp.r","current.rt"
"29","Nebraska",0.239351524048745,0.0136465840652195,3.11555093252547,1.96608098594761,2.7776946718896,1.96608098594761
"30","Nevada",0.664040657515787,-0.0236364661931756,1.31346349148465,0.911807614051395,1.03432493393834,0.911807614051395
"31","New Hampshire",0.482052377680268,-0.0104410485284753,2.13308127911332,1.1594419650634,1.30752282632431,1.1594419650634
"32","New Jersey",0.940109854952055,-0.0330695275216182,1.13804376741155,0.888593835572682,1.1924430646777,0.888593835572682
"33","New Mexico",0.717923498011612,-0.0177101364652171,2.01055656717014,1.16322826997413,1.62274916258572,1.16322826997413
"34","New York",0.714579099289618,-0.0339237466435838,0.851682790953066,0.690057195149546,0.0239902644973736,0.690057195149546
"35","North Carolina",0.589608851647666,-0.0177588735333794,1.2236353864285,1.02155389913696,1.09811511967323,1.02155389913696
"36","North Dakota",0.316780612270019,0.00259117270846309,2.62661829519095,1.49137444181872,0.652933631772729,1.49137444181872
"37","Ohio",0.623688397606196,-0.0124834561889022,1.6246322716349,1.25134353182304,0.622227442054758,1.25134353182304
"38","Oklahoma",0.839337272083477,-0.0277892263334288,1.38146827388848,0.951307456493167,1.2768248986639,0.951307456493167
"39","Oregon",0.41689404731482,-0.0149413494910051,1.35740655024807,0.940607687624676,1.22990014613731,0.940607687624676
"40","Pennsylvania",1.0100140293151,-0.0357812007296768,1.06728537582442,0.873729546974751,1.6959815205424,0.873729546974751
"41","Puerto Rico",0.880229357186172,-0.0264528521511948,1.64028746689956,1.03431367244654,3.18330178585023,1.03431367244654
"42","Rhode Island",0.666380840637372,-0.00777727403740255,3.21118203981733,1.51817365769736,0.844422002291276,1.51817365769736
"43","South Carolina",0.745579404326288,-0.0269519575742705,1.37461682679183,0.889689068929179,1.1455675847394,0.889689068929179
"44","South Dakota",0.850185004093753,-0.0222512311959136,1.51265817776868,1.14814271437044,0.984044314482006,1.14814271437044
"45","Tennessee",0.351261317556122,-0.00495931631917591,1.91486981394246,1.21235311635705,3.29557919501404,1.21235311635705
"46","Texas",0.687761806858094,-0.0217633334320323,1.18528859127422,0.991372568766544,1.74523838755589,0.991372568766544
"47","Utah",0.678296314859076,-0.0215445375893603,1.49808097454248,0.988932808988548,1.32082161795792,0.988932808988548
"48","Vermont",0.930857682469656,-0.0525025549990033,0.731682368674378,0.472733214810546,0.172226016499383,0.472733214810546
"49","Virginia",0.642089043007375,-0.0144221988669089,1.4069241861702,1.19791036848167,1.39516853935829,1.19791036848167
"50","Washington",0.0637235985078928,0.00141376940725139,1.55872297010254,1.11512245003334,2.51847343452387,1.11512245003334
"51","West Virginia",0.920675217507192,-0.0325543681963343,1.38599129392615,0.885976754855909,1.14581277709839,0.885976754855909
"52","Wisconsin",0.304218939414418,-0.00665541436948621,1.37106914270595,1.09553812355664,1.32614255686666,1.09553812355664
"53","Wyoming",0.108096280968962,0.0162080573293113,4.86736444720202,1.87152595254102,0.28039562336182,1.87152595254102
