"","state","b0","b1","ucb","curr.r","curr.emp.r","current.rt"
"31","New Hampshire",0.423600591497253,-0.0108214391217949,2.28294675693173,1.11603124063204,0.681585700057359,1.11603124063204
"32","New Jersey",0.97654810562806,-0.0418589308392362,0.987065608554353,0.788706601342835,0.985226476640749,0.788706601342835
"33","New Mexico",0.740029157764177,-0.0250592403656488,1.86255312593485,1.01340017542025,1.34735102166795,1.01340017542025
"34","New York",0.604734086229263,-0.0300026140499972,0.944794662012132,0.766943824211654,0.608909857365393,0.766943824211654
"35","North Carolina",0.566648620707199,-0.0215758219531487,1.1586258855709,0.942659431444655,1.01904688591408,0.942659431444655
"36","North Dakota",0.145434153363234,0.0131291378754094,2.99299286116264,1.69245333155671,1.16619453731603,1.69245333155671
"37","Ohio",0.49912773455166,-0.00558193154138134,1.81592037184638,1.40109170194895,1.93481721187038,1.40109170194895
"38","Oklahoma",0.882476448975837,-0.0381639055112044,1.27760691028011,0.799093905888964,1.46689502831934,0.799093905888964
"39","Oregon",0.401710871500238,-0.0204426956306729,1.28815213903547,0.826027426688306,0.803297843313523,0.826027426688306
"40","Pennsylvania",1.06236229469747,-0.0458616490927172,0.89943257565646,0.765194270528838,0.702196759431561,0.765194270528838
"41","Puerto Rico",0.951416072307329,-0.038433754026184,1.30336412036317,0.84945289093998,0.797436467810524,0.84945289093998
"42","Rhode Island",0.544897683585306,-0.0011590712436206,3.90222799494575,1.66743183184678,1.7561090817883,1.66743183184678
"43","South Carolina",0.80641591554502,-0.0387712635368803,1.10747501975943,0.727638640452217,0.434886382161459,0.727638640452217
"44","South Dakota",0.7583921522792,-0.0185097421624712,1.70346483940929,1.24808406763748,0.397152926243012,1.24808406763748
"45","Tennessee",0.336654536954771,-0.0102761798101708,1.60380436053906,1.0394017658045,0.840393253615417,1.0394017658045
"46","Texas",0.742906267934389,-0.0326105197703134,0.961880245701461,0.816442488718325,0.592619155069298,0.816442488718325
"47","Utah",0.667486292353032,-0.0265635309228694,1.45467316034536,0.9022567949146,1.27061459348754,0.9022567949146
"48","Vermont",0.896533346422181,-0.0560233092373605,0.815297064387624,0.482804909278986,0.113603952091889,0.482804909278986
"49","Virginia",0.646228148394329,-0.0202286223915475,1.27533201823841,1.06140987916212,0.986998083317383,1.06140987916212
"50","Washington",0.0671720987884886,-0.00717702299353104,1.18764084842298,0.868522690099523,0.489446380222995,0.868522690099523
"51","West Virginia",0.868219493969513,-0.0324019805567804,1.54398923239177,0.93105405498971,0.31603758079531,0.93105405498971
"52","Wisconsin",0.285366862714897,-0.0119329548708406,1.21565745555028,0.941116042671213,1.0288141858613,0.941116042671213
"53","Wyoming",0.50138585984462,-0.0331467544399963,0.954877950156494,0.631365705772964,0.570493071611173,0.631365705772964
